id,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,ST,PINCP
49327,35.0,3.0,19.0,1.0,10.0,4.0,0.0,40.0,1.0,3.0,4.0,75000.0
51459,46.0,6.0,20.0,5.0,4600.0,4.0,0.0,40.0,2.0,3.0,4.0,13500.0
51991,20.0,1.0,15.0,5.0,6260.0,4.0,2.0,40.0,1.0,3.0,4.0,14000.0
52055,33.0,1.0,21.0,5.0,8740.0,4.0,2.0,40.0,1.0,3.0,4.0,20000.0
52857,43.0,3.0,16.0,1.0,4251.0,4.0,1.0,40.0,1.0,3.0,4.0,23800.0
53233,34.0,2.0,16.0,5.0,4251.0,4.0,13.0,55.0,1.0,3.0,4.0,6000.0
53785,61.0,1.0,11.0,1.0,3602.0,303.0,0.0,46.0,2.0,3.0,4.0,22800.0
54416,33.0,1.0,16.0,5.0,9645.0,4.0,10.0,40.0,1.0,3.0,4.0,40000.0
55283,59.0,1.0,12.0,1.0,3601.0,6.0,0.0,6.0,2.0,3.0,4.0,3550.0
55554,50.0,5.0,18.0,5.0,2360.0,35.0,0.0,40.0,2.0,3.0,4.0,22000.0
55753,44.0,5.0,20.0,5.0,3515.0,4.0,2.0,40.0,2.0,3.0,4.0,92000.0
56047,39.0,3.0,19.0,5.0,3740.0,35.0,0.0,80.0,2.0,3.0,4.0,46000.0
56070,64.0,3.0,16.0,2.0,5860.0,4.0,6.0,40.0,2.0,3.0,4.0,11400.0
56201,36.0,1.0,16.0,1.0,4700.0,35.0,9.0,42.0,2.0,3.0,4.0,100000.0
57086,35.0,1.0,20.0,5.0,9122.0,4.0,0.0,40.0,2.0,3.0,4.0,8500.0
58036,29.0,3.0,18.0,5.0,9150.0,4.0,0.0,40.0,1.0,3.0,4.0,16700.0
58948,66.0,1.0,16.0,3.0,4700.0,4.0,13.0,40.0,2.0,3.0,4.0,28000.0
59362,18.0,1.0,18.0,5.0,4720.0,47.0,17.0,16.0,1.0,3.0,5.0,80000.0
64554,28.0,1.0,18.0,5.0,5240.0,5.0,2.0,40.0,1.0,3.0,5.0,29000.0
66439,27.0,4.0,22.0,5.0,2310.0,40.0,7.0,40.0,1.0,3.0,5.0,45200.0
69044,57.0,1.0,20.0,2.0,4700.0,40.0,0.0,35.0,2.0,3.0,5.0,18000.0
71385,61.0,2.0,19.0,4.0,6230.0,19.0,0.0,1.0,1.0,3.0,5.0,14300.0
74638,28.0,1.0,17.0,5.0,6260.0,6.0,16.0,40.0,1.0,3.0,6.0,2500.0
74874,22.0,2.0,16.0,5.0,5860.0,53.0,17.0,8.0,1.0,3.0,6.0,8400.0
83274,39.0,3.0,18.0,1.0,8830.0,6.0,2.0,60.0,1.0,3.0,6.0,40000.0
85337,28.0,5.0,16.0,5.0,6305.0,6.0,0.0,40.0,1.0,3.0,6.0,30000.0
85614,48.0,1.0,19.0,1.0,7905.0,6.0,0.0,41.0,1.0,3.0,6.0,60000.0
88333,24.0,1.0,19.0,5.0,4020.0,303.0,2.0,16.0,1.0,3.0,6.0,9000.0
116565,28.0,1.0,21.0,5.0,2014.0,6.0,0.0,43.0,1.0,3.0,6.0,47000.0
142891,31.0,1.0,19.0,5.0,4655.0,6.0,2.0,30.0,1.0,3.0,6.0,22500.0
143860,23.0,3.0,19.0,5.0,9620.0,6.0,7.0,20.0,1.0,3.0,6.0,20000.0
148557,57.0,1.0,16.0,1.0,4720.0,6.0,0.0,35.0,2.0,3.0,6.0,30000.0
150160,44.0,1.0,1.0,5.0,4030.0,303.0,0.0,28.0,2.0,3.0,6.0,25200.0
157283,48.0,1.0,15.0,3.0,4720.0,6.0,0.0,37.0,2.0,3.0,6.0,32950.0
160812,56.0,1.0,15.0,1.0,6442.0,6.0,0.0,35.0,1.0,3.0,6.0,113000.0
165837,52.0,3.0,17.0,1.0,3602.0,6.0,0.0,20.0,2.0,3.0,6.0,19300.0
179280,36.0,7.0,16.0,1.0,9130.0,6.0,0.0,70.0,1.0,3.0,6.0,50000.0
184819,29.0,1.0,21.0,5.0,5240.0,6.0,0.0,60.0,1.0,3.0,6.0,85700.0
185186,50.0,1.0,19.0,3.0,410.0,6.0,0.0,40.0,2.0,3.0,6.0,15200.0
193167,49.0,3.0,19.0,1.0,3870.0,6.0,1.0,50.0,1.0,3.0,6.0,139800.0
200725,38.0,5.0,19.0,1.0,1860.0,6.0,0.0,32.0,1.0,3.0,6.0,11200.0
207315,45.0,3.0,16.0,1.0,8620.0,6.0,1.0,40.0,1.0,3.0,6.0,49000.0
208305,58.0,1.0,16.0,4.0,310.0,303.0,0.0,60.0,2.0,3.0,6.0,30000.0
211691,32.0,7.0,16.0,5.0,420.0,6.0,0.0,50.0,1.0,3.0,6.0,107000.0
213693,34.0,1.0,16.0,5.0,9645.0,6.0,10.0,32.0,2.0,3.0,6.0,10000.0
214232,37.0,4.0,19.0,1.0,4655.0,6.0,1.0,32.0,2.0,3.0,6.0,37000.0
225858,65.0,1.0,19.0,2.0,410.0,17.0,0.0,40.0,2.0,3.0,6.0,4000.0
242365,63.0,2.0,19.0,1.0,440.0,6.0,1.0,60.0,2.0,3.0,6.0,174000.0
245418,25.0,3.0,19.0,5.0,3602.0,5.0,7.0,18.0,2.0,3.0,6.0,17800.0
248654,45.0,6.0,16.0,3.0,4655.0,303.0,6.0,32.0,2.0,3.0,6.0,13600.0
249236,72.0,3.0,1.0,1.0,3601.0,303.0,15.0,20.0,2.0,3.0,6.0,13000.0
252345,25.0,3.0,19.0,1.0,5250.0,6.0,0.0,40.0,2.0,3.0,6.0,34000.0
253675,72.0,1.0,16.0,3.0,410.0,6.0,0.0,30.0,2.0,3.0,6.0,40000.0
259374,31.0,2.0,21.0,5.0,2014.0,313.0,0.0,40.0,2.0,3.0,6.0,54000.0
259387,32.0,2.0,16.0,5.0,2014.0,6.0,0.0,35.0,2.0,3.0,6.0,68400.0
261568,33.0,2.0,21.0,3.0,2014.0,53.0,0.0,40.0,2.0,3.0,6.0,36000.0
266767,33.0,6.0,20.0,5.0,4220.0,6.0,2.0,99.0,1.0,3.0,6.0,14000.0
269357,30.0,1.0,19.0,5.0,4110.0,35.0,16.0,20.0,2.0,3.0,8.0,800.0
280797,38.0,1.0,19.0,1.0,8030.0,8.0,1.0,40.0,1.0,3.0,8.0,34000.0
282444,26.0,4.0,20.0,4.0,750.0,8.0,0.0,20.0,1.0,3.0,8.0,5600.0
283323,60.0,2.0,21.0,1.0,630.0,55.0,0.0,40.0,2.0,3.0,8.0,121000.0
285342,33.0,1.0,21.0,5.0,2360.0,8.0,5.0,40.0,2.0,3.0,8.0,40000.0
293405,75.0,1.0,20.0,3.0,3255.0,6.0,0.0,40.0,2.0,3.0,8.0,70000.0
298673,47.0,1.0,16.0,5.0,1520.0,35.0,2.0,40.0,1.0,3.0,8.0,498000.0
299940,27.0,1.0,16.0,1.0,9620.0,8.0,0.0,99.0,1.0,3.0,8.0,49000.0
301381,35.0,3.0,22.0,5.0,2360.0,9.0,0.0,44.0,2.0,3.0,9.0,54000.0
330409,58.0,6.0,20.0,1.0,8750.0,35.0,1.0,20.0,2.0,3.0,12.0,3000.0
357778,53.0,1.0,19.0,1.0,9130.0,26.0,0.0,40.0,1.0,3.0,12.0,45000.0
360161,22.0,1.0,16.0,3.0,4010.0,13.0,0.0,34.0,2.0,3.0,12.0,15600.0
371682,60.0,1.0,24.0,1.0,2100.0,20.0,0.0,40.0,2.0,3.0,12.0,31500.0
385567,56.0,1.0,12.0,1.0,6355.0,12.0,1.0,24.0,1.0,3.0,12.0,4000.0
394630,59.0,1.0,19.0,1.0,1551.0,12.0,0.0,48.0,1.0,3.0,12.0,124000.0
472889,18.0,1.0,14.0,5.0,4020.0,13.0,2.0,25.0,1.0,3.0,13.0,15000.0
478556,44.0,6.0,18.0,5.0,3630.0,301.0,0.0,50.0,2.0,3.0,15.0,12000.0
480616,32.0,4.0,22.0,5.0,5360.0,48.0,4.0,40.0,2.0,3.0,15.0,46000.0
481919,49.0,7.0,20.0,1.0,10.0,303.0,0.0,60.0,1.0,3.0,15.0,110000.0
487959,53.0,5.0,18.0,3.0,6050.0,16.0,0.0,40.0,1.0,3.0,16.0,52000.0
488590,45.0,6.0,19.0,3.0,6130.0,53.0,0.0,50.0,1.0,3.0,16.0,105000.0
525869,22.0,1.0,16.0,5.0,4020.0,30.0,3.0,45.0,1.0,3.0,17.0,22800.0
544157,21.0,1.0,19.0,5.0,9620.0,313.0,3.0,20.0,1.0,3.0,17.0,1600.0
576684,51.0,1.0,16.0,1.0,8255.0,18.0,0.0,48.0,1.0,3.0,18.0,60000.0
585667,50.0,1.0,16.0,3.0,4700.0,18.0,0.0,40.0,2.0,3.0,18.0,40000.0
611542,59.0,2.0,16.0,2.0,3255.0,20.0,2.0,50.0,2.0,3.0,20.0,62000.0
613509,50.0,1.0,16.0,1.0,5000.0,20.0,0.0,40.0,2.0,3.0,20.0,48000.0
616560,17.0,1.0,14.0,5.0,4020.0,20.0,2.0,24.0,1.0,3.0,20.0,3000.0
623798,51.0,3.0,22.0,5.0,750.0,20.0,0.0,45.0,1.0,3.0,20.0,105000.0
657458,23.0,1.0,16.0,1.0,6850.0,22.0,1.0,84.0,1.0,3.0,22.0,45400.0
661027,42.0,1.0,19.0,3.0,4230.0,22.0,0.0,16.0,2.0,3.0,22.0,24350.0
673395,52.0,6.0,17.0,3.0,6130.0,23.0,0.0,30.0,1.0,3.0,23.0,30000.0
750107,51.0,4.0,17.0,5.0,2350.0,26.0,16.0,35.0,1.0,3.0,26.0,280.0
751022,55.0,1.0,16.0,1.0,6130.0,26.0,1.0,50.0,1.0,3.0,26.0,57500.0
754194,55.0,1.0,16.0,1.0,8810.0,26.0,0.0,45.0,1.0,3.0,26.0,425600.0
766835,59.0,1.0,16.0,5.0,4230.0,26.0,11.0,30.0,1.0,3.0,26.0,13900.0
770599,45.0,7.0,22.0,5.0,10.0,26.0,0.0,65.0,1.0,3.0,26.0,162800.0
772904,46.0,1.0,19.0,1.0,20.0,26.0,0.0,40.0,1.0,3.0,26.0,107000.0
774669,63.0,1.0,22.0,5.0,2014.0,26.0,0.0,50.0,1.0,3.0,26.0,35700.0
778832,46.0,1.0,19.0,2.0,5120.0,6.0,0.0,45.0,2.0,3.0,26.0,66000.0
780560,32.0,1.0,18.0,5.0,9720.0,26.0,13.0,30.0,1.0,3.0,26.0,8000.0
783037,26.0,1.0,16.0,1.0,440.0,329.0,0.0,43.0,1.0,3.0,26.0,56000.0
803850,33.0,3.0,18.0,5.0,2016.0,27.0,0.0,37.0,2.0,3.0,27.0,34400.0
805843,53.0,1.0,22.0,1.0,3160.0,35.0,1.0,25.0,2.0,3.0,27.0,33700.0
808540,30.0,1.0,16.0,5.0,205.0,27.0,2.0,45.0,1.0,3.0,27.0,12000.0
809434,46.0,1.0,16.0,3.0,5240.0,27.0,13.0,45.0,2.0,3.0,27.0,45000.0
815422,58.0,2.0,17.0,5.0,4220.0,301.0,0.0,40.0,1.0,3.0,27.0,23000.0
820760,38.0,8.0,24.0,3.0,6050.0,27.0,0.0,5.0,1.0,3.0,27.0,2500.0
824104,56.0,3.0,16.0,5.0,310.0,27.0,0.0,30.0,2.0,3.0,27.0,34000.0
826900,58.0,3.0,16.0,3.0,3601.0,27.0,0.0,40.0,2.0,3.0,27.0,32000.0
840673,34.0,1.0,18.0,5.0,3930.0,28.0,15.0,40.0,1.0,3.0,28.0,11300.0
851132,25.0,3.0,20.0,1.0,5740.0,29.0,0.0,40.0,2.0,3.0,29.0,27000.0
874734,50.0,1.0,13.0,5.0,4230.0,30.0,17.0,40.0,2.0,3.0,30.0,18000.0
875232,62.0,3.0,22.0,3.0,4220.0,30.0,0.0,20.0,1.0,3.0,30.0,8000.0
876110,30.0,3.0,20.0,3.0,2555.0,30.0,0.0,45.0,1.0,3.0,30.0,33000.0
878557,47.0,2.0,22.0,1.0,2310.0,56.0,1.0,40.0,2.0,3.0,30.0,50000.0
878914,60.0,3.0,16.0,1.0,8140.0,30.0,0.0,40.0,1.0,3.0,30.0,22000.0
882045,22.0,3.0,19.0,5.0,4720.0,31.0,2.0,40.0,1.0,3.0,31.0,26500.0
882047,66.0,3.0,21.0,5.0,136.0,46.0,6.0,40.0,2.0,3.0,31.0,71600.0
888104,43.0,4.0,14.0,1.0,7340.0,19.0,1.0,40.0,1.0,3.0,31.0,36000.0
889942,29.0,1.0,16.0,1.0,5240.0,31.0,0.0,40.0,2.0,3.0,31.0,17000.0
894591,17.0,6.0,14.0,5.0,4600.0,32.0,2.0,12.0,2.0,3.0,32.0,240.0
894750,24.0,5.0,17.0,5.0,4030.0,32.0,7.0,60.0,1.0,3.0,32.0,6000.0
894801,28.0,1.0,22.0,1.0,3930.0,32.0,1.0,40.0,2.0,3.0,32.0,35000.0
895025,31.0,7.0,21.0,5.0,4230.0,303.0,13.0,40.0,2.0,3.0,32.0,38400.0
895319,42.0,3.0,18.0,1.0,3605.0,4.0,1.0,40.0,2.0,3.0,32.0,13000.0
897569,37.0,3.0,19.0,1.0,2310.0,16.0,9.0,40.0,1.0,3.0,32.0,52000.0
898072,64.0,4.0,21.0,1.0,2205.0,32.0,1.0,40.0,1.0,3.0,32.0,435000.0
898670,23.0,1.0,16.0,5.0,4030.0,32.0,2.0,20.0,1.0,3.0,32.0,620.0
900303,18.0,1.0,15.0,5.0,4720.0,20.0,2.0,32.0,1.0,3.0,32.0,7150.0
900948,39.0,1.0,13.0,5.0,4251.0,32.0,13.0,50.0,1.0,3.0,32.0,18000.0
904133,27.0,3.0,16.0,1.0,1910.0,32.0,0.0,40.0,1.0,3.0,32.0,22000.0
905009,41.0,1.0,21.0,5.0,4020.0,32.0,2.0,40.0,2.0,3.0,32.0,13800.0
905567,24.0,1.0,16.0,5.0,5400.0,32.0,0.0,40.0,2.0,3.0,32.0,39000.0
941484,58.0,4.0,21.0,5.0,2310.0,34.0,0.0,35.0,2.0,3.0,34.0,61010.0
961722,38.0,3.0,19.0,3.0,3870.0,35.0,0.0,40.0,1.0,3.0,35.0,30000.0
961893,50.0,6.0,16.0,2.0,8365.0,35.0,0.0,52.0,2.0,3.0,35.0,7000.0
962187,43.0,1.0,18.0,1.0,4330.0,35.0,9.0,40.0,1.0,3.0,35.0,32000.0
962656,58.0,3.0,21.0,5.0,440.0,4.0,0.0,40.0,2.0,3.0,35.0,50000.0
962736,42.0,1.0,16.0,3.0,4760.0,35.0,0.0,35.0,2.0,3.0,35.0,15000.0
962768,28.0,1.0,20.0,5.0,4760.0,35.0,2.0,30.0,1.0,3.0,35.0,12000.0
962795,37.0,1.0,16.0,5.0,5860.0,56.0,2.0,40.0,1.0,3.0,35.0,29350.0
963029,29.0,1.0,14.0,1.0,4055.0,35.0,9.0,40.0,2.0,3.0,35.0,1300.0
963335,55.0,3.0,19.0,5.0,2145.0,35.0,0.0,40.0,2.0,3.0,35.0,26000.0
963426,22.0,1.0,16.0,5.0,4020.0,35.0,0.0,40.0,1.0,3.0,35.0,20000.0
963998,29.0,1.0,19.0,5.0,4720.0,35.0,2.0,40.0,2.0,3.0,35.0,8000.0
964313,58.0,1.0,16.0,1.0,8600.0,35.0,1.0,40.0,1.0,3.0,35.0,100000.0
964513,54.0,1.0,19.0,1.0,9410.0,35.0,0.0,40.0,1.0,3.0,35.0,58600.0
964800,55.0,1.0,16.0,5.0,4220.0,35.0,0.0,40.0,1.0,3.0,35.0,18700.0
965031,52.0,1.0,16.0,5.0,8750.0,35.0,0.0,40.0,2.0,3.0,35.0,17000.0
965053,46.0,1.0,21.0,5.0,2016.0,35.0,0.0,40.0,2.0,3.0,35.0,40000.0
965195,51.0,1.0,16.0,1.0,6720.0,35.0,0.0,50.0,1.0,3.0,35.0,85000.0
965208,65.0,1.0,17.0,5.0,3601.0,35.0,0.0,24.0,2.0,3.0,35.0,19000.0
965633,32.0,3.0,19.0,4.0,2025.0,56.0,0.0,40.0,2.0,3.0,35.0,28000.0
966206,54.0,1.0,14.0,5.0,3602.0,35.0,2.0,24.0,2.0,3.0,35.0,9000.0
966387,42.0,3.0,19.0,5.0,9005.0,35.0,0.0,40.0,2.0,3.0,35.0,16000.0
966411,31.0,1.0,20.0,1.0,7640.0,35.0,1.0,60.0,1.0,3.0,35.0,65000.0
966493,34.0,1.0,19.0,5.0,3602.0,35.0,10.0,22.0,2.0,3.0,35.0,8200.0
966572,60.0,3.0,19.0,2.0,640.0,35.0,0.0,40.0,2.0,3.0,35.0,27900.0
966585,59.0,1.0,14.0,1.0,3603.0,4.0,0.0,40.0,2.0,3.0,35.0,38000.0
966607,36.0,1.0,13.0,5.0,6040.0,35.0,2.0,30.0,2.0,3.0,35.0,23200.0
966762,60.0,1.0,20.0,4.0,7200.0,35.0,0.0,40.0,1.0,3.0,35.0,44000.0
966926,58.0,3.0,19.0,1.0,9150.0,35.0,1.0,40.0,2.0,3.0,35.0,30000.0
967182,44.0,1.0,16.0,5.0,4720.0,35.0,3.0,40.0,2.0,3.0,35.0,10000.0
967283,51.0,1.0,15.0,1.0,8750.0,35.0,0.0,40.0,1.0,3.0,35.0,16000.0
967372,36.0,1.0,12.0,5.0,3602.0,35.0,0.0,10.0,1.0,3.0,35.0,1000.0
967564,57.0,1.0,19.0,2.0,9240.0,4.0,0.0,40.0,1.0,3.0,35.0,75000.0
967663,28.0,1.0,16.0,3.0,4720.0,35.0,0.0,40.0,1.0,3.0,35.0,23000.0
967698,38.0,5.0,21.0,1.0,440.0,35.0,1.0,40.0,2.0,3.0,35.0,65000.0
967888,45.0,3.0,21.0,3.0,2012.0,35.0,0.0,40.0,2.0,3.0,35.0,4000.0
967976,53.0,1.0,19.0,3.0,4150.0,35.0,0.0,32.0,2.0,3.0,35.0,9000.0
968013,52.0,5.0,22.0,1.0,2001.0,4.0,0.0,40.0,2.0,3.0,35.0,58000.0
968056,28.0,5.0,22.0,5.0,1530.0,35.0,0.0,40.0,1.0,3.0,35.0,112000.0
968162,43.0,1.0,20.0,4.0,3645.0,35.0,0.0,30.0,2.0,3.0,35.0,26000.0
968170,36.0,3.0,22.0,1.0,5740.0,35.0,0.0,40.0,2.0,3.0,35.0,24500.0
968346,24.0,1.0,16.0,5.0,4720.0,35.0,2.0,20.0,1.0,3.0,35.0,9700.0
968568,55.0,5.0,22.0,3.0,2330.0,35.0,0.0,40.0,2.0,3.0,35.0,56000.0
968747,28.0,1.0,16.0,5.0,4110.0,35.0,13.0,40.0,2.0,3.0,35.0,19400.0
969318,35.0,3.0,19.0,4.0,2310.0,35.0,2.0,35.0,1.0,3.0,35.0,23000.0
969481,38.0,3.0,19.0,1.0,6260.0,35.0,0.0,40.0,1.0,3.0,35.0,31000.0
969653,60.0,5.0,16.0,1.0,5110.0,35.0,1.0,40.0,2.0,3.0,35.0,52000.0
969654,28.0,3.0,16.0,5.0,2545.0,35.0,2.0,40.0,1.0,3.0,35.0,18000.0
969673,63.0,3.0,16.0,1.0,3801.0,35.0,1.0,40.0,1.0,3.0,35.0,25000.0
969704,42.0,6.0,19.0,3.0,6260.0,35.0,0.0,28.0,1.0,3.0,35.0,8000.0
969941,39.0,1.0,19.0,5.0,4110.0,35.0,2.0,25.0,1.0,3.0,35.0,37500.0
970600,19.0,1.0,18.0,5.0,3960.0,36.0,17.0,30.0,2.0,3.0,36.0,2500.0
971653,43.0,1.0,12.0,5.0,4251.0,36.0,16.0,80.0,1.0,3.0,36.0,7120.0
1001523,39.0,1.0,14.0,1.0,6230.0,365.0,15.0,40.0,1.0,3.0,36.0,35000.0
1001814,63.0,1.0,15.0,2.0,5740.0,36.0,0.0,20.0,2.0,3.0,36.0,12400.0
1009423,26.0,2.0,20.0,5.0,910.0,36.0,13.0,40.0,1.0,3.0,36.0,41600.0
1032857,50.0,1.0,21.0,3.0,1305.0,36.0,0.0,40.0,1.0,3.0,36.0,80000.0
1060811,53.0,1.0,19.0,1.0,3930.0,36.0,0.0,40.0,1.0,3.0,36.0,38000.0
1069177,41.0,2.0,13.0,1.0,3255.0,36.0,0.0,40.0,2.0,3.0,36.0,125000.0
1072395,26.0,1.0,20.0,3.0,5810.0,40.0,0.0,40.0,2.0,3.0,36.0,10000.0
1074430,22.0,5.0,20.0,5.0,7040.0,6.0,17.0,40.0,1.0,3.0,37.0,27800.0
1076675,77.0,6.0,20.0,3.0,310.0,24.0,0.0,40.0,2.0,3.0,37.0,35000.0
1078314,49.0,1.0,18.0,1.0,4230.0,37.0,0.0,32.0,2.0,3.0,37.0,18100.0
1078758,69.0,6.0,19.0,3.0,940.0,37.0,0.0,60.0,2.0,3.0,37.0,40000.0
1079478,25.0,1.0,20.0,5.0,7700.0,37.0,2.0,25.0,1.0,3.0,37.0,9300.0
1080728,47.0,4.0,21.0,1.0,2310.0,37.0,1.0,36.0,2.0,3.0,37.0,35000.0
1086572,46.0,1.0,19.0,1.0,3500.0,37.0,1.0,30.0,2.0,3.0,37.0,10400.0
1086685,57.0,4.0,22.0,2.0,230.0,37.0,0.0,45.0,2.0,3.0,37.0,88000.0
1095289,51.0,1.0,16.0,1.0,9510.0,37.0,0.0,50.0,1.0,3.0,37.0,80000.0
1098293,42.0,1.0,20.0,1.0,2040.0,37.0,0.0,40.0,1.0,3.0,37.0,45000.0
1099901,51.0,1.0,16.0,5.0,9130.0,37.0,0.0,40.0,1.0,3.0,37.0,18000.0
1106937,38.0,1.0,16.0,1.0,6050.0,37.0,1.0,99.0,1.0,3.0,37.0,28000.0
1111321,65.0,7.0,21.0,1.0,5860.0,37.0,1.0,20.0,2.0,3.0,37.0,31400.0
1111682,30.0,1.0,22.0,5.0,3110.0,37.0,0.0,40.0,2.0,3.0,37.0,35000.0
1114872,42.0,4.0,22.0,1.0,2310.0,37.0,1.0,40.0,2.0,3.0,37.0,42000.0
1117305,64.0,2.0,20.0,1.0,800.0,37.0,0.0,40.0,2.0,3.0,37.0,25500.0
1118952,37.0,1.0,19.0,2.0,3421.0,37.0,0.0,38.0,2.0,3.0,37.0,40000.0
1120342,28.0,1.0,16.0,5.0,6260.0,37.0,0.0,40.0,2.0,3.0,37.0,15000.0
1122714,64.0,3.0,21.0,1.0,2310.0,37.0,0.0,40.0,2.0,3.0,37.0,46000.0
1124256,45.0,1.0,19.0,1.0,4600.0,37.0,1.0,40.0,2.0,3.0,37.0,20000.0
1126054,51.0,7.0,20.0,1.0,5120.0,38.0,1.0,32.0,2.0,3.0,38.0,14000.0
1127189,68.0,3.0,13.0,1.0,420.0,38.0,0.0,40.0,2.0,3.0,38.0,57000.0
1127626,42.0,2.0,21.0,1.0,2435.0,38.0,0.0,40.0,2.0,3.0,38.0,39000.0
1127670,48.0,3.0,22.0,1.0,10.0,38.0,0.0,40.0,1.0,3.0,38.0,268000.0
1129107,19.0,1.0,17.0,5.0,4140.0,38.0,14.0,30.0,1.0,3.0,38.0,15000.0
1129172,36.0,3.0,20.0,3.0,4020.0,38.0,0.0,40.0,2.0,3.0,38.0,12800.0
1157305,65.0,1.0,20.0,1.0,4760.0,36.0,0.0,18.0,1.0,3.0,39.0,31000.0
1192118,18.0,2.0,19.0,5.0,5240.0,40.0,17.0,15.0,1.0,3.0,40.0,4000.0
1192780,67.0,5.0,20.0,1.0,440.0,40.0,6.0,40.0,2.0,3.0,40.0,25000.0
1193557,32.0,1.0,22.0,1.0,4710.0,40.0,1.0,52.0,1.0,3.0,40.0,40000.0
1193615,23.0,1.0,19.0,5.0,9600.0,2.0,7.0,40.0,1.0,3.0,40.0,24000.0
1193751,53.0,1.0,16.0,1.0,6050.0,40.0,1.0,40.0,1.0,3.0,40.0,25000.0
1193993,46.0,1.0,16.0,1.0,1530.0,40.0,0.0,50.0,1.0,3.0,40.0,141000.0
